,0
1665,0.024491388
1666,0.026797584
1667,0.02798026
1668,0.029264243
1669,0.030155358
1670,0.030147641
1671,0.02875878
1672,0.029454766
1673,0.034096101
1674,0.03733057
1675,0.026070273
1676,0.023578009
1677,0.014934816
1678,0.014141016
1679,0.015883283
1680,0.013229632
1681,0.014817654
1682,0.018885501
1683,0.019041705
1684,0.019059018
1685,0.018402534
1686,0.020365766
1687,0.023344875
1688,0.028811373
1689,0.02786947
1690,0.027221931
1691,0.029258331
1692,0.029478106
1693,0.024228427
1694,0.023339884
1695,0.024447817
1696,0.025809307
1697,0.026036952
1698,0.027896572
1699,0.031668367
1700,0.029919421
1701,0.028579659
1702,0.03197348
1703,0.032888434
1704,0.031262984
1705,0.031362333
1706,0.030706119
1707,0.032328843
1708,0.033636973
1709,0.032218361
1710,0.031343254
1711,0.029331769
1712,0.026243521
1713,0.026007201
1714,0.024748247
1715,0.022532303
1716,0.02263411
1717,0.019652007
1718,0.018846345
1719,0.019488356
1720,0.01999689
1721,0.019559528
1722,0.018221609
1723,0.020886622
1724,0.022383662
1725,0.024559183
1726,0.030498628
1727,0.030306033
1728,0.027761598
1729,0.027281971
1730,0.027219436
1731,0.026954938
1732,0.027866783
1733,0.027620482
1734,0.026544219
1735,0.024670049
1736,0.025832916
1737,0.025274938
1738,0.025179351
1739,0.025669765
1740,0.027516295
1741,0.027248726
1742,0.026653818
1743,0.026387133
1744,0.026608251
1745,0.026092078
1746,0.027030218
1747,0.026860925
1748,0.027359362
1749,0.023491941
1750,0.022446697
1751,0.023492709
1752,0.02396128
1753,0.024145392
1754,0.023797207
1755,0.025569417
1756,0.024951706
1757,0.024721451
1758,0.025231214
1759,0.026548749
1760,0.026343869
1761,0.02559675
1762,0.02615611
1763,0.027154175
1764,0.026456846
1765,0.023317504
1766,0.023191627
1767,0.024622409
1768,0.025211789
1769,0.024791549
1770,0.023755326
1771,0.023076001
1772,0.023083832
1773,0.020322233
1774,0.020902285
1775,0.020899559
1776,0.020891114
1777,0.022097168
1778,0.021947223
1779,0.022108992
1780,0.021426635
1781,0.021076185
1782,0.019414957
1783,0.022915882
1784,0.029422788
1785,0.026599729
1786,0.026933863
1787,0.022199167
1788,0.026078949
1789,0.028098765
1790,0.027508924
1791,0.026523527
1792,0.026292582
1793,0.027314908
1794,0.0283233
1795,0.028535589
1796,0.027219436
1797,0.026813208
1798,0.027563206
1799,0.029013489
1800,0.031140409
1801,0.040153553
1802,0.041987107
1803,0.046826144
1804,0.045331753
1805,0.04717525
1806,0.048308213
1807,0.048297502
1808,0.047318055
1809,0.047628773
1810,0.048773598
1811,0.049409581
1812,0.050150635
1813,0.048182605
1814,0.048440384
1815,0.045079731
1816,0.027763978
1817,0.023908842
1818,0.026985573
1819,0.02679885
1820,0.025658939
1821,0.024866215
1822,0.026296267
1823,0.026737697
1824,0.026898661
1825,0.024513078
1826,0.017328613
1827,0.019674886
1828,0.020199812
1829,0.021063862
1830,0.01928839
1831,0.020483849
1832,0.019799688
1833,0.01775346
1834,0.025048829
1835,0.023118305
1836,0.025937948
1837,0.027518483
1838,0.031956589
1839,0.033702272
1840,0.034822567
1841,0.032287998
1842,0.035260465
1843,0.03598386
1844,0.035783702
1845,0.036814781
1846,0.034434535
1847,0.033065137
1848,0.033206368
1849,0.035231098
1850,0.033390557
1851,0.034418527
1852,0.036221869
1853,0.033327062
1854,0.032513608
1855,0.031431049
1856,0.031383869
1857,0.034059209
1858,0.033731563
1859,0.03419522
1860,0.029167235
1861,0.025567229
1862,0.029139019
1863,0.030578976
1864,0.034884986
1865,0.031567444
1866,0.030659707
1867,0.032741444
1868,0.034295606
1869,0.033423149
1870,0.033568526
1871,0.035794182
1872,0.034734158
1873,0.034536303
1874,0.032534453
1875,0.032291606
1876,0.03311819
1877,0.033601272
1878,0.033552864
1879,0.035959752
1880,0.036476731
1881,0.034765291
1882,0.0340437
1883,0.033273663
1884,0.030624274
1885,0.033335277
1886,0.043473629
1887,0.039565977
1888,0.038932028
1889,0.038297349
1890,0.037802558
1891,0.035597594
1892,0.032947744
1893,0.032149568
1894,0.03208258
1895,0.033150973
1896,0.032530998
1897,0.033023139
1898,0.032980183
1899,0.032777644
1900,0.032617487
1901,0.030884011
1902,0.030544388
1903,0.030922477
1904,0.031263137
1905,0.031384829
1906,0.03130191
1907,0.03068297
1908,0.030223113
1909,0.031215305
1910,0.031032422
1911,0.031209854
1912,0.030231021
1913,0.030202998
1914,0.030638401
1915,0.030230292
1916,0.029760185
1917,0.030473868
1918,0.031027854
1919,0.03075944
1920,0.030359546
1921,0.03061103
1922,0.031088354
1923,0.03079376
1924,0.031113652
1925,0.031154997
1926,0.030660667
1927,0.030270523
1928,0.030111287
1929,0.029789553
1930,0.026831442
1931,0.028611215
1932,0.028008091
1933,0.028019147
1934,0.026991561
1935,0.027582362
1936,0.028649334
1937,0.028804232
1938,0.028800893
1939,0.030106028
1940,0.029554883
1941,0.028558891
1942,0.028192126
1943,0.025512295
1944,0.02625331
1945,0.029181899
1946,0.028078573
1947,0.028096078
1948,0.026972789
1949,0.029824793
1950,0.028579429
1951,0.028702963
1952,0.028619161
1953,0.02800717
1954,0.029092147
1955,0.028807956
1956,0.029569125
1957,0.028492095
1958,0.032767663
1959,0.031719846
1960,0.032454873
1961,0.035388798
1962,0.036743148
1963,0.034782143
1964,0.036049313
1965,0.035543965
1966,0.035148678
1967,0.036921617
1968,0.035853799
1969,0.035135242
1970,0.035424615
1971,0.036316267
1972,0.036498613
1973,0.03688772
1974,0.040897255
1975,0.043097728
1976,0.042435717
1977,0.043265409
1978,0.04387836
1979,0.043120185
1980,0.043543573
1981,0.046025051
1982,0.046293579
1983,0.046095417
1984,0.044315875
1985,0.044595382
1986,0.046832324
1987,0.048469598
1988,0.051239259
1989,0.05019102
1990,0.050034932
1991,0.050944281
1992,0.047973809
1993,0.048779548
1994,0.048334931
1995,0.04812675
1996,0.046857239
1997,0.048017189
1998,0.049457721
1999,0.049272112
2000,0.04747161
2001,0.046422641
2002,0.046752975
2003,0.044953625
2004,0.04504998
2005,0.042636335
2006,0.042253294
2007,0.044047692
2008,0.049245892
2009,0.047978954
2010,0.048618277
2011,0.047393604
2012,0.045429759
2013,0.045494405
2014,0.047901908
2015,0.047562552
2016,0.050587651
2017,0.051267129
2018,0.051021327
2019,0.05137074
2020,0.051730556
2021,0.050561355
2022,0.048564034
2023,0.048975483
2024,0.047156363
2025,0.046981695
2026,0.046863803
2027,0.048946308
2028,0.048418925
2029,0.047576526
2030,0.045624849
2031,0.045996029
2032,0.046236802
2033,0.046962347
2034,0.04501996
2035,0.045009903
2036,0.045322155
2037,0.043035692
2038,0.042725013
2039,0.043398157
2040,0.044383631
2041,0.044280826
2042,0.044709896
2043,0.044237562
2044,0.043782274
2045,0.043886038
2046,0.041756354
2047,0.043097958
2048,0.043944158
2049,0.043887343
2050,0.043987844
2051,0.044291345
2052,0.037195519
2053,0.036499534
2054,0.037675031
2055,0.036039216
2056,0.032934001
2057,0.03342096
2058,0.03351375
2059,0.03365133
2060,0.03380857
2061,0.03530235
2062,0.03591165
2063,0.03569545
2064,0.03536131
2065,0.03599027
2066,0.0362851
2067,0.03567579
2068,0.03494856
2069,0.0337103
2070,0.03485028
2071,0.03486994
2072,0.03473235
2073,0.03410339
2074,0.03449649
2075,0.03465373
2076,0.03512545
2077,0.03494856
2078,0.03439822
2079,0.027057206
2080,0.027178487
2081,0.027178487
