Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-04-03,0.2894040557135864,0.29833653569221497,0.2894040557135864,0.29833653569221497,139708800,0.0,0.0
1990-04-04,0.29655006258952205,0.3001227238653555,0.2911902716467991,0.2947637438774109,149732800,0.0,0.0
1990-04-05,0.2929766951170954,0.29476384927461957,0.28583139386213063,0.2876177132129669,108192000,0.0,0.0
1990-04-06,0.28761758677426386,0.2947637196944265,0.2840449257915384,0.28493809700012207,118238400,0.0,0.0
1990-04-09,0.28404500253122866,0.2965501183781491,0.2822586834830654,0.29387062788009644,105481600,0.0,0.0
1990-04-10,0.2947637438774109,0.3001227238653555,0.29297659035891027,0.2947637438774109,131320000,0.0,0.0
1990-04-11,0.2965500582408278,0.307268852865923,0.2965500582408278,0.3036953806877136,213158400,0.0,0.0
1990-04-12,0.3072689198866301,0.3144142200404197,0.303695446928984,0.30905523896217346,211803200,0.0,0.0
1990-04-16,0.31084159243156134,0.316200573691558,0.30905524944381796,0.312627911567688,226889600,0.0,0.0
1990-04-17,0.30905523896217346,0.31084158188933286,0.3054817660045274,0.30905523896217346,131107200,0.0,0.0
1990-04-18,0.30905523896217346,0.31262790096487625,0.303695446928984,0.30905523896217346,193446400,0.0,0.0
1990-04-19,0.2983365118279118,0.30816211499000906,0.28583139386213063,0.2876177132129669,481476800,0.0,0.0
1990-04-20,0.2920835473674871,0.29655016862545586,0.2840450506596747,0.2876177132129669,323523200,0.0,0.0
1990-04-23,0.2876176125027994,0.2894039312281508,0.2822586324751338,0.28404495120048523,128352000,0.0,0.0
1990-04-24,0.28583139999170437,0.28940403876999116,0.27511260114689784,0.27689892053604126,303732800,0.0,0.0
1990-04-25,0.27689892053604126,0.2786852637768048,0.2733262817577545,0.27689892053604126,132574400,0.0,0.0
1990-04-26,0.2786851780767509,0.2822586505628448,0.2724330263599533,0.2777920067310333,142161600,0.0,0.0
1990-04-27,0.2786851568549266,0.28225862906890126,0.276898814299521,0.2795783281326294,116412800,0.0,0.0
1990-04-30,0.28047159080639866,0.28404506448873784,0.27868527136859333,0.2813655734062195,136393600,0.0,0.0
1990-05-01,0.284044946873401,0.28583128942315095,0.281365456900387,0.283151775598526,163609600,0.0,0.0
1990-05-02,0.28404495120048523,0.2858312937774479,0.28047147894338675,0.28404495120048523,135430400,0.0,0.0
1990-05-03,0.2840450190056628,0.2876176811608171,0.2840450190056628,0.28583136200904846,166308800,0.0,0.0
1990-05-04,0.28583136200904846,0.2911903433159714,0.28047154589553064,0.28583136200904846,169534400,0.0,0.0
1990-05-07,0.2840449231256063,0.298336377877086,0.2840449231256063,0.29655003547668457,135990400,0.0,0.0
1990-05-08,0.2929767185526603,0.3001228551859411,0.2929767185526603,0.29833653569221497,112459200,0.0,0.0
1990-05-09,0.29744327313696095,0.3001227634846536,0.2947637827892683,0.29922959208488464,97238400,0.0,0.0
1990-05-10,0.29833652379752645,0.29833652379752645,0.2894040441750362,0.2956570088863373,179043200,0.0,0.0
1990-05-11,0.2956570068918262,0.3054818232783797,0.29119038548478327,0.3045886754989624,215241600,0.0,0.0
1990-05-14,0.30548183751874114,0.30548183751874114,0.2947638728531411,0.29833653569221497,226385600,0.0,0.0
1990-05-15,0.2956570206741934,0.3001228551859411,0.2929767185526603,0.29833653569221497,149385600,0.0,0.0
1990-05-16,0.2983365018593169,0.2983365018593169,0.292976685327593,0.29744333028793335,87304000,0.0,0.0
1990-05-17,0.298336377877086,0.30190901497467093,0.2929765635727865,0.29655003547668457,153585600,0.0,0.0
1990-05-18,0.294763746062212,0.29655006478756346,0.2822586324751338,0.28404495120048523,258462400,0.0,0.0
1990-05-21,0.2830418646335602,0.2866244396210595,0.2776671769883313,0.2830418646335602,262483200,0.000982,0.0
1990-05-22,0.28752013648611646,0.29737302736237453,0.28662451045624776,0.29647737741470337,301089600,0.0,0.0
1990-05-23,0.2955815662868039,0.3045379884014494,0.2955815662868039,0.3009554147720337,207513600,0.0,0.0
1990-05-24,0.30274668962784784,0.30274668962784784,0.29737284114261797,0.3009554147720337,148131200,0.0,0.0
1990-05-25,0.28304188615255593,0.29199831234334145,0.27945849768753855,0.2866244614124298,323321600,0.0,0.0
1990-05-29,0.2866244685842905,0.29558170820434587,0.2812497803959526,0.2937895953655243,243208000,0.0,0.0
1990-05-30,0.29826867731004564,0.2991643272577168,0.29558175138483467,0.29647737741470337,276819200,0.0,0.0
1990-05-31,0.2973728841254247,0.2973728841254247,0.2937894967732863,0.2955816090106964,103084800,0.0,0.0
1990-06-01,0.2964772505630745,0.30095547446756177,0.2919982373714447,0.2919982373714447,157236800,0.0,0.0
1990-06-04,0.2919982373714447,0.2937895125825643,0.284833088691382,0.2919982373714447,179424000,0.0,0.0
1990-06-05,0.2937895656782615,0.2937895656782615,0.2794584764409792,0.2830418646335602,299432000,0.0,0.0
1990-06-06,0.2794584764409792,0.2830418646335602,0.2776671769883313,0.2830418646335602,211747200,0.0,0.0
1990-06-07,0.28304185121468034,0.2848331266646082,0.27587588837433497,0.2794584631919861,186435200,0.0,0.0
1990-06-08,0.2758758131830666,0.2758758131830666,0.26870985229583805,0.27408453822135925,333883200,0.0,0.0
1990-06-11,0.27050203810675605,0.2794584631919861,0.27050203810675605,0.2794584631919861,157897600,0.0,0.0
1990-06-12,0.28035404742362413,0.2902069091796875,0.2776670989993416,0.2902069091796875,165032000,0.0,0.0
1990-06-13,0.2893112972834962,0.29199822191686087,0.28483307361602783,0.28483307361602783,138947200,0.0,0.0
1990-06-14,0.2866243726501315,0.28841564776644435,0.28124968626071956,0.28483307361602783,140324800,0.0,0.0
1990-06-15,0.2848331401684116,0.2866244396210595,0.28035412616730315,0.2830418646335602,144144000,0.0,0.0
1990-06-18,0.2812497019767761,0.2830418143159137,0.27945842676036803,0.2812497019767761,111395200,0.0,0.0
1990-06-19,0.27945835279725406,0.28483301414671797,0.27498013006477845,0.28393736481666565,157225600,0.0,0.0
1990-06-20,0.2857288116180118,0.28841573708346757,0.2848331618235937,0.2866244614124298,154739200,0.0,0.0
1990-06-21,0.28662438808666296,0.3009554747472493,0.28662438808666296,0.30005982518196106,208600000,0.0,0.0
1990-06-22,0.3009554818277786,0.30543370584178603,0.29558163214520394,0.2973729074001312,283976000,0.0,0.0
1990-06-25,0.2973728841254247,0.2991641831579438,0.2884156475113107,0.2955816090106964,122001600,0.0,0.0
1990-06-26,0.2991642302640691,0.3009555056608499,0.28931134258226887,0.2911026179790497,127254400,0.0,0.0
1990-06-27,0.2919982445126019,0.3009554818277786,0.2884156700849545,0.2973729074001312,97227200,0.0,0.0
1990-06-28,0.30632936005246814,0.30991274801895086,0.2991642344473584,0.3081214725971222,249939200,0.0,0.0
1990-06-29,0.30812146401688245,0.3215569023059796,0.30632935152213325,0.3206612765789032,325192000,0.0,0.0
1990-07-02,0.31886915126556287,0.31886915126556287,0.31349530144795673,0.3152865767478943,135408000,0.0,0.0
1990-07-03,0.3143909510568222,0.31886915126556287,0.31349530144795673,0.3152865767478943,99500800,0.0,0.0
1990-07-05,0.3134952849771725,0.31707785930661553,0.30991271064772946,0.31170400977134705,107464000,0.0,0.0
1990-07-06,0.3117040386785711,0.3224525519508503,0.30991273938882963,0.3206612765789032,209059200,0.0,0.0
1990-07-09,0.32245256631938596,0.3367836788097447,0.3206612908676193,0.3340967297554016,315459200,0.0,0.0
1990-07-10,0.3367837369441986,0.34036628846613964,0.33499243726542854,0.3367837369441986,361424000,0.0,0.0
1990-07-11,0.33499243726542854,0.3367837369441986,0.327826473180763,0.3367837369441986,246153600,0.0,0.0
1990-07-12,0.33499242955004316,0.34036628062698626,0.33320115383032844,0.33947065472602844,182470400,0.0,0.0
1990-07-13,0.3403662292153529,0.3421575285822944,0.334992378950119,0.334992378950119,230977600,0.0,0.0
1990-07-16,0.3349923186876354,0.3376792433368957,0.32424380688569754,0.3269307315349579,179704000,0.0,0.0
1990-07-17,0.3278263571368573,0.32961765618154376,0.3152865462903203,0.3170778453350067,136852800,0.0,0.0
1990-07-18,0.31886907537673054,0.3224524622465506,0.3081213782994025,0.31976553797721863,288366400,0.0,0.0
1990-07-19,0.2919983601019157,0.30453817680870193,0.2866245082920693,0.2991643249988556,585984000,0.0,0.0
1990-07-20,0.30095555926972095,0.3045381346192373,0.2919983196496656,0.2937895953655243,191844800,0.0,0.0
1990-07-23,0.2937895197675292,0.2991642065728513,0.2866243948300272,0.2973729074001312,270188800,0.0,0.0
1990-07-24,0.3009555334360932,0.3027468089981912,0.29378957014701346,0.30185118317604065,193916800,0.0,0.0
1990-07-25,0.3009554085404223,0.30991264367437193,0.2991641337216985,0.3027466833591461,104921600,0.0,0.0
1990-07-26,0.3027468792127965,0.3045381791081388,0.2937896382842097,0.29647737741470337,80337600,0.0,0.0
1990-07-27,0.29558175138483467,0.2991643272577168,0.2902070624113275,0.29647737741470337,62316800,0.0,0.0
1990-07-30,0.29199823055849905,0.3045380417020668,0.29199823055849905,0.3036423921585083,85456000,0.0,0.0
1990-07-31,0.3045379884014494,0.30632926325726356,0.29737284114261797,0.3009554147720337,96006400,0.0,0.0
1990-08-01,0.3009554674456245,0.30632931687139203,0.2973728931891823,0.3036423921585083,93508800,0.0,0.0
1990-08-02,0.2955816240428171,0.3134952849771725,0.2955816240428171,0.31170400977134705,223126400,0.0,0.0
1990-08-03,0.31170399391930514,0.31349526903403335,0.2848330733640633,0.2955816090106964,268968000,0.0,0.0
1990-08-06,0.2794584764409792,0.2902069906907622,0.27587590145347995,0.2830418646335602,179659200,0.0,0.0
1990-08-07,0.28841571515591086,0.29110264041708617,0.2776671769883313,0.2830418646335602,198531200,0.0,0.0
1990-08-08,0.2830417624167513,0.29199818469210714,0.2830417624167513,0.2875199615955353,102536000,0.0,0.0
1990-08-09,0.28841571515591086,0.2902069906907622,0.2812497519758306,0.2830418646335602,96387200,0.0,0.0
1990-08-10,0.27766716480255127,0.2812497396328246,0.2740846138900734,0.27766716480255127,102704000,0.0,0.0
1990-08-13,0.27229326253639596,0.28662437232678667,0.27139761302035453,0.28572872281074524,156116800,0.0,0.0
1990-08-14,0.2866243726501315,0.2866243726501315,0.28124968626071956,0.28483307361602783,98168000,0.0,0.0
1990-08-15,0.28662438866652223,0.28841566388293033,0.2812497019767761,0.2812497019767761,92052800,0.0,0.0
1990-08-16,0.27945844094557515,0.28393745437778184,0.27587586641311646,0.27587586641311646,123894400,0.0,0.0
1990-08-17,0.27587588207483116,0.27587588207483116,0.25617010657653416,0.261544793844223,246108800,0.0,0.0
1990-08-20,0.2623353035807933,0.26952208546908013,0.2605385901161575,0.26413199305534363,75062400,0.000982,0.0
1990-08-21,0.25694441838041704,0.2641320412327107,0.2533510147857984,0.26053863763809204,161044800,0.0,0.0
1990-08-22,0.26592865734416943,0.26592865734416943,0.2506558986287461,0.2524526119232178,122718400,0.0,0.0
1990-08-23,0.24616427965263177,0.25155437410198345,0.24077334554996996,0.24796096980571747,143696000,0.0,0.0
1990-08-24,0.25335092279675037,0.2587418538893894,0.24975754449693935,0.25514763593673706,73416000,0.0,0.0
1990-08-27,0.26413188982052155,0.27311619732487347,0.260538488285801,0.27131950855255127,117465600,0.0,0.0
1990-08-28,0.26952207658896815,0.2758113411907138,0.2677253871736145,0.2740146517753601,80192000,0.0,0.0
1990-08-29,0.27311625559233943,0.27401461216519674,0.26413194617124713,0.2677253484725952,150931200,0.0,0.0
1990-08-30,0.26772544482732935,0.26952213462959373,0.25874194783582766,0.26053863763809204,122595200,0.0,0.0
1990-08-31,0.2587419906828373,0.2677254891619833,0.2587419906828373,0.2659287750720978,99456000,0.0,0.0
1990-09-04,0.2623353948725145,0.26952217926177496,0.2623353948725145,0.2659287750720978,82745600,0.0,0.0
1990-09-05,0.2677253802482172,0.2677253802482172,0.2569443564018389,0.2587418854236603,64052800,0.0,0.0
1990-09-06,0.25514758018456735,0.2587417973518491,0.25335086743717944,0.2569442689418793,87628800,0.0,0.0
1990-09-07,0.25514767461358545,0.2641319853679324,0.25245262848515504,0.26143693923950195,58172800,0.0,0.0
1990-09-10,0.2659285763711728,0.2659285763711728,0.2569442689418793,0.2569442689418793,75980800,0.0,0.0
1990-09-11,0.2587418882045681,0.25964022090362004,0.2425699564248001,0.24436664581298828,178270400,0.0,0.0
1990-09-12,0.24796086424231742,0.24796086424231742,0.2407732430465275,0.24436664581298828,100408000,0.0,0.0
1990-09-13,0.24796081525214145,0.2497575282754334,0.2371798174100011,0.2425699084997177,97260800,0.0,0.0
1990-09-14,0.2407732430465275,0.2461641748541292,0.23897655365833928,0.24436664581298828,113915200,0.0,0.0
1990-09-17,0.24436659753293002,0.25335090634185803,0.24077319547642576,0.2425699084997177,77672000,0.0,0.0
1990-09-18,0.24256988506722912,0.24256988506722912,0.2371797944982006,0.23987483978271484,124611200,0.0,0.0
1990-09-19,0.23897655248001604,0.2425699552287588,0.2299922419403369,0.23358646035194397,182459200,0.0,0.0
1990-09-20,0.23178886133400065,0.23178886133400065,0.22460208199655493,0.2272971272468567,100934400,0.0,0.0
1990-09-21,0.22999222817918508,0.2335864463757389,0.22280542311170848,0.22639882564544678,153865600,0.0,0.0
1990-09-24,0.22639871451423382,0.22639871451423382,0.21382100815233193,0.21741440892219543,138499200,0.0,0.0
1990-09-25,0.21921117800974674,0.2210087067138488,0.2102276847730529,0.21561777591705322,157953600,0.0,0.0
1990-09-26,0.21561780238141637,0.21921120491515467,0.21382111310958862,0.21382111310958862,94136000,0.0,0.0
1990-09-27,0.21561779010190943,0.21921119243100223,0.20124338911285058,0.20304007828235626,142340800,0.0,0.0
1990-09-28,0.20483687541947856,0.20843109488487244,0.19585336591375255,0.20843109488487244,176041600,0.0,0.0
1990-10-01,0.21202451120817606,0.22280551492472686,0.21022779720588106,0.21921129524707794,155657600,0.0,0.0
1990-10-02,0.22280543391704746,0.22999223933306076,0.21202443412025646,0.21292276680469513,270984000,0.0,0.0
1990-10-03,0.2138211501686766,0.2138211501686766,0.1922591238936079,0.19405582547187805,268240000,0.0,0.0
1990-10-04,0.19225907633569683,0.20124338567256927,0.1886656740680337,0.20124338567256927,213494400,0.0,0.0
1990-10-05,0.1940557774695284,0.20663347707902346,0.1940557774695284,0.20124338567256927,99489600,0.0,0.0
1990-10-08,0.20663351966355617,0.21022773833469705,0.20304011665533853,0.20932938158512115,61532800,0.0,0.0
1990-10-09,0.2048367879402324,0.20843100587065067,0.1994466845387377,0.20124338567256927,120579200,0.0,0.0
1990-10-10,0.19585331851686477,0.20124342291588454,0.18686900751730184,0.1904624104499817,147907200,0.0,0.0
1990-10-11,0.19225907018839708,0.20034503469733303,0.18327556480647825,0.1994466781616211,205979200,0.0,0.0
1990-10-12,0.20304007828235626,0.2048367914419434,0.19405578078693664,0.20304007828235626,228648000,0.0,0.0
1990-10-15,0.20483678139077238,0.20663347047211603,0.19136071365268514,0.1994466781616211,201017600,0.0,0.0
1990-10-16,0.19764997899436496,0.19764997899436496,0.1742912574403731,0.17968136072158813,305233600,0.0,0.0
1990-10-17,0.18147809945041873,0.1904624104499817,0.1796813979840788,0.1904624104499817,309064000,0.0,0.0
1990-10-18,0.19046235935012504,0.20663345988140006,0.19046235935012504,0.20483677089214325,315000000,0.0,0.0
1990-10-19,0.22460217634214263,0.228195555525249,0.21741455433279508,0.22550050914287567,933732800,0.0,0.0
1990-10-22,0.22639886287910016,0.22639886287910016,0.2192112409667287,0.22370381653308868,252739200,0.0,0.0
1990-10-23,0.22280550003051758,0.22639890380480127,0.21741459070104047,0.22280550003051758,167048000,0.0,0.0
1990-10-24,0.22100882491252455,0.22280551492472686,0.21561789123258066,0.21921129524707794,141825600,0.0,0.0
1990-10-25,0.21741448895843993,0.22460210880654233,0.21292273034505307,0.21561777591705322,153462400,0.0,0.0
1990-10-26,0.2138210868657464,0.22460210880654233,0.2138210868657464,0.21561777591705322,134198400,0.0,0.0
1990-10-29,0.21741455045223604,0.2192112400117207,0.21382114734318003,0.2147195041179657,123480000,0.0,0.0
1990-10-30,0.2138210860380566,0.22100870585833612,0.20753263839770517,0.2183128446340561,98044800,0.0,0.0
1990-10-31,0.21921126311758418,0.22909393237459094,0.21741457336872025,0.2210087925195694,148758400,0.0,0.0
1990-11-01,0.21921129524707794,0.22280551492472686,0.21382120122037834,0.21921129524707794,90652800,0.0,0.0
1990-11-02,0.21921120812169476,0.23268809314845856,0.21921120812169476,0.22819551825523376,148612800,0.0,0.0
1990-11-05,0.23178896080996408,0.24077327249270897,0.22999227120204363,0.2389765828847885,184475200,0.0,0.0
1990-11-06,0.2407732307910919,0.24796085162102957,0.23897654149435577,0.24077323079109192,184766400,0.0,0.0
1990-11-07,0.24077327249270897,0.2425699860907167,0.23448482287985647,0.2389765828847885,202977600,0.0,0.0
1990-11-08,0.23717996524379856,0.25155437410198345,0.23717996524379856,0.24796096980571747,199248000,0.0,0.0
1990-11-09,0.25155423364684487,0.25694432508664256,0.24796083135695268,0.25514763593673706,198228800,0.0,0.0
1990-11-12,0.25514772857815265,0.2641320412327107,0.2533510147857984,0.26053863763809204,145051200,0.0,0.0
1990-11-13,0.260538574792538,0.26233528815149987,0.2569443564018389,0.2587418854236603,141948800,0.0,0.0
1990-11-14,0.2569444609297604,0.2677254891619833,0.2569444609297604,0.2659287750720978,190747200,0.0,0.0
1990-11-15,0.2641319775203776,0.26592866688925537,0.2551476670329611,0.2587418854236603,161772800,0.0,0.0
1990-11-16,0.25780333542508577,0.25960687368464663,0.2505925281563555,0.2532965838909149,183008000,0.001071,0.0
1990-11-19,0.2560006906978477,0.2623109817504883,0.2541979704683076,0.2623109817504883,223910400,0.0,0.0
1990-11-20,0.2632122570493688,0.26501495262773034,0.25419788855715236,0.2560006082057953,153630400,0.0,0.0
1990-11-21,0.2541979196751979,0.26140956940159704,0.25059252807711496,0.2605082094669342,123211200,0.0,0.0
1990-11-23,0.26140962163571824,0.2668177341837604,0.2596069254764672,0.2623109817504883,53200000,0.0,0.0
1990-11-26,0.25960692336366264,0.2668177320122709,0.25960692336366264,0.26501503586769104,81457600,0.0,0.0
1990-11-27,0.26681761017964095,0.2758319773871431,0.26501491485819684,0.270423024892807,164584000,0.0,0.0
1990-11-28,0.27222668697640984,0.27763479948043823,0.26501503586769104,0.26501503586769104,174910400,0.0,0.0
1990-11-29,0.2668177320122709,0.2668177320122709,0.2614096195082425,0.26501503586769104,126705600,0.0,0.0
1990-11-30,0.2614096195082425,0.2686204522271396,0.2614096195082425,0.26501503586769104,121508800,0.0,0.0
1990-12-03,0.26862042519466145,0.27583207557763956,0.26681770516120856,0.2749307155609131,165401600,0.0,0.0
1990-12-04,0.27042314837171944,0.2794374956250181,0.27042314837171944,0.27763479948043823,152152000,0.0,0.0
1990-12-05,0.2776347316073958,0.29025449213500476,0.2731279562422791,0.2893531322479248,218388800,0.0,0.0
1990-12-06,0.2974661588668823,0.301071574555647,0.2920572049089236,0.2974661588668823,532246400,0.0,0.0
1990-12-07,0.2956626555275278,0.308282418283641,0.2956626555275278,0.30647972226142883,329660800,0.0,0.0
1990-12-10,0.30467697595897003,0.30647969589638974,0.29926886428728117,0.3010715842247009,250588800,0.0,0.0
1990-12-11,0.297466197150864,0.2992688931921116,0.2884518504142761,0.2884518504142761,347883200,0.0,0.0
1990-12-12,0.286649096642352,0.2884518165421988,0.28124016669370216,0.2857477366924286,242356800,0.0,0.0
1990-12-13,0.2848464304233216,0.29566265466563874,0.2848464304233216,0.29385995864868164,160731200,0.0,0.0
1990-12-14,0.29025444491776686,0.2920571403283897,0.2848463346156193,0.2875503897666931,87068800,0.0,0.0
1990-12-17,0.28124014708543266,0.2920571878388816,0.28124014708543266,0.2893531322479248,131107200,0.0,0.0
1990-12-18,0.2956626048806273,0.30647966976156893,0.29385990916721627,0.30467694997787476,220987200,0.0,0.0
1990-12-19,0.3064796712718327,0.3064796712718327,0.2965647846235057,0.301972895860672,140660800,0.0,0.0
1990-12-20,0.2974661179439748,0.3209020989810613,0.2974661179439748,0.31729668378829956,401072000,0.0,0.0
1990-12-21,0.3190994978297438,0.32631114873848904,0.3136913854756782,0.3245084285736084,346136000,0.0,0.0
1990-12-24,0.32270563700213956,0.32450833256337985,0.31729668378829956,0.31729668378829956,58721600,0.0,0.0
1990-12-26,0.317296726518041,0.3190994463923312,0.310085919231733,0.31549403071403503,103073600,0.0,0.0
1990-12-27,0.3118885686267576,0.3172966793043334,0.3118885686267576,0.31369128823280334,97652800,0.0,0.0
1990-12-28,0.3118886183025172,0.3136913381956894,0.3082823841967816,0.3100859224796295,63929600,0.0,0.0
1990-12-31,0.3100859224796295,0.3118886183025172,0.3082823841967816,0.3100859224796295,44273600,0.0,0.0
1991-01-02,0.3082823350954015,0.3172966793043334,0.3028742244178257,0.31369128823280334,154985600,0.0,0.0
1991-01-03,0.3136913381956894,0.319099449734637,0.3100859224796295,0.3100859224796295,150180800,0.0,0.0
1991-01-04,0.3100858799780906,0.3190994059976703,0.3100858799780906,0.31188857555389404,141523200,0.0,0.0
1991-01-07,0.3100858799780906,0.32631105483101003,0.3100858799780906,0.31188857555389404,310800000,0.0,0.0
1991-01-08,0.31549399077578216,0.3163953505988245,0.306479646366639,0.31188857555389404,218691200,0.0,0.0
1991-01-09,0.3190995196528916,0.33171928377876536,0.3154941031468448,0.3263111710548401,467264000,0.0,0.0
1991-01-10,0.32991651033492897,0.34073357650009434,0.32991651033492897,0.33983221650123596,435321600,0.0,0.0
1991-01-11,0.3389308750629425,0.34073357096106827,0.33171922494015843,0.3389308750629425,307652800,0.0,0.0
1991-01-14,0.3317191771206103,0.33712810649524944,0.3317191771206103,0.33352187275886536,210840000,0.0,0.0
1991-01-15,0.335325555375818,0.33712825179100037,0.3317193200852163,0.33712825179100037,192057600,0.0,0.0
1991-01-16,0.3389308610559823,0.36056496807026867,0.33712814116207174,0.35876142978668213,390633600,0.0,0.0
1991-01-17,0.37859276495412736,0.38039546041576355,0.35335324729051887,0.36957842111587524,591673600,0.0,0.0
1991-01-18,0.35155056063181034,0.3659730152863932,0.34974784105475376,0.3623676002025604,943241600,0.0,0.0
1991-01-21,0.35876140601578366,0.37138116654553194,0.35876140601578366,0.3659730553627014,324307200,0.0,0.0
1991-01-22,0.3677757015839593,0.37859276495412736,0.36417031066068695,0.36957842111587524,427728000,0.0,0.0
1991-01-23,0.36957856535748096,0.37679021654870853,0.36777584512198724,0.37318480014801025,244260800,0.0,0.0
1991-01-24,0.3713810238234039,0.38039536541028296,0.3713810238234039,0.3758886158466339,233934400,0.0,0.0
1991-01-25,0.37498743823941133,0.3867058400639817,0.37498743823941133,0.38580450415611267,223809600,0.0,0.0
1991-01-28,0.38400100792277087,0.39842430965328535,0.38400100792277087,0.3930153548717499,273481600,0.0,0.0
1991-01-29,0.3912126328335571,0.3930153287976815,0.37679017451996316,0.387607216835022,215555200,0.0,0.0
1991-01-30,0.3840009264706548,0.4020296406147515,0.3840009264706548,0.4002269208431244,336772800,0.0,0.0
1991-01-31,0.40022692084312445,0.40383233631609555,0.3948179912791887,0.4002269208431244,242592000,0.0,0.0
1991-02-01,0.40022700278827283,0.4173535180932496,0.40022700278827283,0.40202972292900085,444550400,0.0,0.0
1991-02-04,0.402029773843599,0.40383247014233953,0.39662081841690394,0.398424357175827,267848000,0.0,0.0
1991-02-05,0.3984242375672693,0.4182548296415379,0.3948180035922116,0.4164521098136902,356115200,0.0,0.0
1991-02-06,0.4164521561705076,0.42005754808696505,0.4074377857787679,0.4101426601409912,222566400,0.0,0.0
1991-02-07,0.41104399847071443,0.4236637593741596,0.402029653152681,0.4164521098136902,520172800,0.0,0.0
1991-02-08,0.41464944833545186,0.43448004320028843,0.41464944833545186,0.4317759871482849,313555200,0.0,0.0
1991-02-11,0.4326771855948601,0.443494272895062,0.4308745142268757,0.44259288907051086,323030400,0.0,0.0
1991-02-12,0.4398888883558505,0.4416916080876509,0.4281705120609574,0.4326772391796112,224750400,0.0,0.0
1991-02-13,0.4326772391796112,0.43447995891141167,0.41825480735729986,0.4326772391796112,255550400,0.0,0.0
1991-02-14,0.43267717746695117,0.43267717746695117,0.4092403800793859,0.41194525361061096,377675200,0.0,0.0
1991-02-15,0.4137154822337241,0.42274795243700836,0.4137154822337241,0.4164252281188965,365612800,0.001071,0.0
1991-02-19,0.41552195082113863,0.43539427308578643,0.41461871826578106,0.4335877597332001,226251200,0.0,0.0
1991-02-20,0.42997486797124806,0.4462341668092941,0.4281683542543911,0.44081467390060425,213640000,0.0,0.0
1991-02-21,0.4426211256024127,0.44984795132739525,0.4245553155786859,0.4263618290424347,190870400,0.0,0.0
1991-02-22,0.4263619473204756,0.4462342280788917,0.4227480992785906,0.43178144097328186,232568000,0.0,0.0
1991-02-25,0.4353942699209637,0.437201603372224,0.4155219478007651,0.4191349744796753,359273600,0.0,0.0
1991-02-26,0.4155220092775381,0.4245553491812369,0.4082951829805693,0.4209415018558502,250017600,0.0,0.0
1991-02-27,0.42094150185585016,0.42274801546258023,0.4155220092775381,0.4209415018558502,174372800,0.0,0.0
1991-02-28,0.4209414386156898,0.4227479519510182,0.40648865654687144,0.4137154817581177,227360000,0.0,0.0
1991-03-01,0.4119089849245938,0.426361815814289,0.4119089849245938,0.41732847690582275,126134400,0.0,0.0
1991-03-04,0.41913497494917157,0.4245552868435428,0.41190896982512787,0.4218447208404541,88356800,0.0,0.0
1991-03-05,0.42636166383024576,0.4570737798275951,0.42636166383024576,0.4561704993247986,441448000,0.0,0.0
1991-03-06,0.4624943154033695,0.4742373535980025,0.4543642562552842,0.4552674889564514,523958400,0.0,0.0
1991-03-07,0.4588802116409658,0.48778668116755347,0.4570737472478467,0.4859793484210968,321753600,0.0,0.0
1991-03-08,0.48959341778372123,0.4932063964646919,0.4697202742099762,0.4697202742099762,322201600,0.0,0.0
1991-03-11,0.46610731080464884,0.467913824512249,0.4498480120499171,0.4588804841041565,175369600,0.0,0.0
1991-03-12,0.4552673533924491,0.4606868444694598,0.45165437542173026,0.4543641209602356,233676800,0.0,0.0
1991-03-13,0.4534606768907054,0.48055981097639316,0.4534606768907054,0.47875329852104187,174552000,0.0,0.0
1991-03-14,0.4823665032163646,0.48778681447219946,0.46610716143041386,0.4715266525745392,227068800,0.0,0.0
1991-03-15,0.47514032185218663,0.48055981097639316,0.4715264768300802,0.47875329852104187,204836800,0.0,0.0
1991-03-18,0.47514081655266316,0.4932066353015547,0.47514081655266316,0.48959365487098694,214009600,0.0,0.0
1991-03-19,0.48056010548881284,0.5076592561822805,0.4751406130432573,0.5022397637367249,422195200,0.0,0.0
1991-03-20,0.5004334645168454,0.502239978853078,0.4832700587028637,0.48959365487098694,361704000,0.0,0.0
1991-03-21,0.49320650745082545,0.4968194869448239,0.4606870387011637,0.4679138660430908,296800000,0.0,0.0
1991-03-22,0.46249414836373576,0.4679136390971321,0.449847833793543,0.457073837518692,338128000,0.0,0.0
1991-03-25,0.4588803648331888,0.469720216131416,0.4570738998370009,0.46610718965530396,135856000,0.0,0.0
1991-03-26,0.46791358143091205,0.5076590332349668,0.46791358143091205,0.5058525204658508,333625600,0.0,0.0
1991-03-27,0.5058528792818568,0.5076593933323852,0.49501307135033873,0.5004333853721619,190220800,0.0,0.0
1991-03-28,0.5004332234234757,0.5058527155793312,0.4895934189999024,0.491399884223938,78702400,0.0,0.0
1991-04-01,0.49139976391741214,0.5022396139290028,0.4877867861120108,0.4950127899646759,117924800,0.0,0.0
1991-04-02,0.49862592960901425,0.5257259011268616,0.4950129506309489,0.5257259011268616,292924800,0.0,0.0
1991-04-03,0.5239183235429892,0.5257256564236513,0.5058525204658508,0.5058525204658508,240128000,0.0,0.0
1991-04-04,0.5058526564272654,0.5203054860926116,0.5022396781598049,0.5166924595832825,168436800,0.0,0.0
