,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX,BTC-USD,CL=F,DX-Y.NYB,GC=F,^FVX,^GSPC,^TNX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,11657.2001953125,57.470001220703125,93.19000244140625,1274.300048828125,2.1480000019073486,2639.43994140625,2.378999948501587,11657.2001953125,57.470001220703125,93.19000244140625,1274.300048828125,2.1480000019073486,2639.43994140625,2.378999948501587,11657.2001953125,58.34000015258789,93.36000061035156,1276.0999755859375,2.1610000133514404,2665.18994140625,2.4030001163482666,11081.7998046875,57.349998474121094,93.06999969482422,1270.300048828125,2.1389999389648438,2639.030029296875,2.378000020980835,11315.400390625,58.31999969482422,93.22000122070312,1272.5,2.1480000019073486,2657.18994140625,2.3959999084472656,6132409856,529965.0,0.0,850.0,0.0,4023150000.0,0.0
2017-12-05,11916.7001953125,57.619998931884766,93.37999725341797,1261.5999755859375,2.1510000228881836,2629.570068359375,2.3559999465942383,11916.7001953125,57.619998931884766,93.37999725341797,1261.5999755859375,2.1510000228881836,2629.570068359375,2.3559999465942383,12032.0,57.91999816894531,93.48999786376953,1275.800048828125,2.1730000972747803,2648.719970703125,2.3959999084472656,11604.599609375,57.08000183105469,93.04000091552734,1260.0,2.1480000019073486,2627.72998046875,2.3550000190734863,11685.7001953125,57.47999954223633,93.08999633789062,1275.4000244140625,2.1610000133514404,2639.780029296875,2.390000104904175,6895260160,499245.0,0.0,1499.0,0.0,3539040000.0,0.0
2017-12-06,14291.5,55.959999084472656,93.61000061035156,1262.800048828125,2.119999885559082,2629.27001953125,2.3299999237060547,14291.5,55.959999084472656,93.61000061035156,1262.800048828125,2.119999885559082,2629.27001953125,2.3299999237060547,14369.099609375,57.56999969482422,93.6500015258789,1267.800048828125,2.125,2634.409912109375,2.3350000381469727,11923.400390625,55.869998931884766,93.16999816894531,1261.5999755859375,2.1029999256134033,2624.75,2.313999891281128,11923.400390625,57.45000076293945,93.30999755859375,1264.9000244140625,2.118000030517578,2626.239990234375,2.3329999446868896,12656300032,678992.0,0.0,373.0,0.0,3229000000.0,0.0
2017-12-07,17899.69921875,56.689998626708984,93.80000305175781,1249.800048828125,2.1459999084472656,2636.97998046875,2.375999927520752,17899.69921875,56.689998626708984,93.80000305175781,1249.800048828125,2.1459999084472656,2636.97998046875,2.375999927520752,17899.69921875,56.779998779296875,93.80000305175781,1262.4000244140625,2.1459999084472656,2640.989990234375,2.375999927520752,14057.2998046875,55.81999969482422,93.51000213623047,1243.9000244140625,2.1110000610351562,2626.530029296875,2.322999954223633,14266.099609375,56.0,93.54000091552734,1262.300048828125,2.130000114440918,2628.3798828125,2.3389999866485596,17950699520,557325.0,0.0,358.0,0.0,3292400000.0,0.0
2017-12-08,16569.400390625,57.36000061035156,93.9000015258789,1245.199951171875,2.1449999809265137,2651.5,2.382999897003174,16569.400390625,57.36000061035156,93.9000015258789,1245.199951171875,2.1449999809265137,2651.5,2.382999897003174,18353.400390625,57.790000915527344,94.08999633789062,1249.300048828125,2.1600000858306885,2651.64990234375,2.3919999599456787,14336.900390625,56.540000915527344,93.7699966430664,1241.5,2.119999885559082,2644.10009765625,2.361999988555908,17802.900390625,56.650001525878906,93.79000091552734,1246.300048828125,2.1549999713897705,2646.2099609375,2.38100004196167,21135998976,681599.0,0.0,157.0,0.0,3106150000.0,0.0
2017-12-09,15178.2001953125,,,,,,,15178.2001953125,,,,,,,16783.0,,,,,,,13674.900390625,,,,,,,16523.30078125,,,,,,,13911300096,,,,,,
2017-12-10,15455.400390625,,,,,,,15455.400390625,,,,,,,15850.599609375,,,,,,,13226.599609375,,,,,,,15168.400390625,,,,,,,13433299968,,,,,,
2017-12-11,16936.80078125,57.9900016784668,93.87000274658203,1243.699951171875,2.1570000648498535,2659.989990234375,2.384999990463257,16936.80078125,57.9900016784668,93.87000274658203,1243.699951171875,2.1570000648498535,2659.989990234375,2.384999990463257,17513.900390625,58.08000183105469,93.9800033569336,1249.199951171875,2.1579999923706055,2660.330078125,2.38700008392334,15404.7998046875,56.90999984741211,93.66999816894531,1239.9000244140625,2.127000093460083,2651.469970703125,2.3580000400543213,15427.400390625,57.25,93.91999816894531,1248.4000244140625,2.128000020980835,2652.18994140625,2.361999988555908,12153900032,606724.0,0.0,146.0,0.0,3091950000.0,0.0
2017-12-12,17415.400390625,57.13999938964844,94.0999984741211,1238.5,2.171999931335449,2664.110107421875,2.4030001163482666,17415.400390625,57.13999938964844,94.0999984741211,1238.5,2.171999931335449,2664.110107421875,2.4030001163482666,17781.80078125,58.560001373291016,94.22000122070312,1244.4000244140625,2.184999942779541,2669.719970703125,2.4210000038146973,16571.599609375,56.849998474121094,93.76000213623047,1236.5,2.1670000553131104,2659.780029296875,2.3919999599456787,16919.80078125,58.02000045776367,93.91000366210938,1241.300048828125,2.1670000553131104,2661.72998046875,2.3919999599456787,14603799552,826488.0,0.0,692.0,0.0,3555680000.0,0.0
2017-12-13,16408.19921875,56.599998474121094,93.43000030517578,1245.4000244140625,2.109999895095825,2662.85009765625,2.3489999771118164,16408.19921875,56.599998474121094,93.43000030517578,1245.4000244140625,2.109999895095825,2662.85009765625,2.3489999771118164,17653.099609375,57.83000183105469,94.11000061035156,1254.5,2.1989998817443848,2671.8798828125,2.4260001182556152,16039.7001953125,56.54999923706055,93.41000366210938,1239.800048828125,2.109999895095825,2662.85009765625,2.3489999771118164,17500.0,57.45000076293945,94.05999755859375,1241.9000244140625,2.1989998817443848,2667.590087890625,2.4260001182556152,12976900096,658143.0,0.0,349.0,0.0,3542370000.0,0.0
2017-12-14,16564.0,57.040000915527344,93.48999786376953,1253.800048828125,2.128000020980835,2652.010009765625,2.3459999561309814,16564.0,57.040000915527344,93.48999786376953,1253.800048828125,2.128000020980835,2652.010009765625,2.3459999561309814,17085.80078125,57.220001220703125,93.76000213623047,1257.699951171875,2.1619999408721924,2668.090087890625,2.3889999389648438,16185.900390625,56.09000015258789,93.27999877929688,1250.300048828125,2.128000020980835,2652.010009765625,2.3440001010894775,16384.599609375,56.70000076293945,93.41000366210938,1252.9000244140625,2.13700008392334,2665.8701171875,2.367000102996826,13777399808,580571.0,0.0,139.0,0.0,3430030000.0,0.0
2017-12-15,17706.900390625,57.29999923706055,93.93000030517578,1254.300048828125,2.1570000648498535,2675.81005859375,2.3550000190734863,17706.900390625,57.29999923706055,93.93000030517578,1254.300048828125,2.1570000648498535,2675.81005859375,2.3550000190734863,18154.099609375,57.4900016784668,94.0,1260.300048828125,2.177000045776367,2679.6298828125,2.380000114440918,16601.30078125,56.939998626708984,93.41000366210938,1253.0999755859375,2.1489999294281006,2659.139892578125,2.3529999256134033,16601.30078125,57.150001525878906,93.6500015258789,1253.0999755859375,2.1500000953674316,2660.6298828125,2.3580000400543213,14309999616,210054.0,0.0,578.0,0.0,5723920000.0,0.0
2017-12-16,19497.400390625,,,,,,,19497.400390625,,,,,,,19716.69921875,,,,,,,17515.30078125,,,,,,,17760.30078125,,,,,,,12740599808,,,,,,
2017-12-17,19140.80078125,,,,,,,19140.80078125,,,,,,,20089.0,,,,,,,18974.099609375,,,,,,,19475.80078125,,,,,,,13314599936,,,,,,
2017-12-18,19114.19921875,57.15999984741211,93.69999694824219,1262.199951171875,2.1670000553131104,2690.159912109375,2.3919999599456787,19114.19921875,57.15999984741211,93.69999694824219,1262.199951171875,2.1670000553131104,2690.159912109375,2.3919999599456787,19371.0,57.779998779296875,94.02999877929688,1262.4000244140625,2.1740000247955322,2694.969970703125,2.3980000019073486,18355.900390625,56.81999969482422,93.37999725341797,1255.699951171875,2.1510000228881836,2685.919921875,2.367000102996826,19106.400390625,57.369998931884766,93.9800033569336,1256.199951171875,2.1740000247955322,2685.919921875,2.372999906539917,14839499776,137151.0,0.0,45.0,0.0,3724660000.0,0.0
2017-12-19,17776.69921875,57.459999084472656,93.47000122070312,1260.699951171875,2.2200000286102295,2681.469970703125,2.4630000591278076,17776.69921875,57.459999084472656,93.47000122070312,1260.699951171875,2.2200000286102295,2681.469970703125,2.4630000591278076,19177.80078125,57.63999938964844,93.76000213623047,1264.300048828125,2.2300000190734863,2694.43994140625,2.4719998836517334,17275.400390625,57.15999984741211,93.43000030517578,1259.5,2.187999963760376,2680.739990234375,2.4070000648498535,19118.30078125,57.29999923706055,93.70999908447266,1261.0999755859375,2.187999963760376,2692.7099609375,2.4089999198913574,16894499840,420784.0,0.0,329.0,0.0,3368590000.0,0.0
2017-12-20,16624.599609375,58.09000015258789,93.3499984741211,1266.0999755859375,2.242000102996826,2679.25,2.496999979019165,16624.599609375,58.09000015258789,93.3499984741211,1266.0999755859375,2.242000102996826,2679.25,2.496999979019165,17934.69921875,58.119998931884766,93.54000091552734,1266.5999755859375,2.244999885559082,2691.010009765625,2.496999979019165,16077.7001953125,57.439998626708984,93.16000366210938,1261.300048828125,2.2179999351501465,2676.110107421875,2.4719998836517334,17760.30078125,57.65999984741211,93.5,1261.300048828125,2.2300000190734863,2688.179931640625,2.4830000400543213,22149699584,420844.0,0.0,63.0,0.0,3241030000.0,0.0
2017-12-21,15802.900390625,58.36000061035156,93.27999877929688,1267.300048828125,2.244999885559082,2684.570068359375,2.4809999465942383,15802.900390625,58.36000061035156,93.27999877929688,1267.300048828125,2.244999885559082,2684.570068359375,2.4809999465942383,17567.69921875,58.380001068115234,93.5,1267.4000244140625,2.252000093460083,2692.639892578125,2.499000072479248,15342.7001953125,57.630001068115234,93.23999786376953,1264.300048828125,2.2300000190734863,2682.39990234375,2.4790000915527344,16642.400390625,58.02000045776367,93.30999755859375,1266.4000244140625,2.2320001125335693,2683.02001953125,2.4860000610351562,16516599808,405320.0,0.0,226.0,0.0,3273390000.0,0.0
2017-12-22,13831.7998046875,58.470001220703125,93.3499984741211,1275.4000244140625,2.250999927520752,2683.340087890625,2.484999895095825,13831.7998046875,58.470001220703125,93.3499984741211,1275.4000244140625,2.250999927520752,2683.340087890625,2.484999895095825,15943.400390625,58.5,93.55999755859375,1276.300048828125,2.25600004196167,2685.35009765625,2.492000102996826,11833.0,57.869998931884766,93.30999755859375,1266.300048828125,2.246000051498413,2678.1298828125,2.4809999465942383,15898.0,58.209999084472656,93.37000274658203,1266.300048828125,2.249000072479248,2684.219970703125,2.484999895095825,22197999616,324554.0,0.0,119.0,0.0,2399830000.0,0.0
2017-12-23,14699.2001953125,,,,,,,14699.2001953125,,,,,,,15603.2001953125,,,,,,,13828.7998046875,,,,,,,13948.7001953125,,,,,,,13086000128,,,,,,
2017-12-24,13925.7998046875,,,,,,,13925.7998046875,,,,,,,14626.0,,,,,,,12747.7001953125,,,,,,,14608.2001953125,,,,,,,11572299776,,,,,,
2017-12-25,14026.599609375,,,,,,,14026.599609375,,,,,,,14593.0,,,,,,,13448.900390625,,,,,,,13995.900390625,,,,,,,10664699904,,,,,,
2017-12-26,16099.7998046875,59.970001220703125,93.26000213623047,1284.0999755859375,2.236999988555908,2680.5,2.4670000076293945,16099.7998046875,59.970001220703125,93.26000213623047,1284.0999755859375,2.236999988555908,2680.5,2.4670000076293945,16461.19921875,60.0099983215332,93.4000015258789,1284.0999755859375,2.260999917984009,2682.739990234375,2.490000009536743,14028.900390625,58.31999969482422,93.19999694824219,1281.800048828125,2.236999988555908,2677.9599609375,2.4590001106262207,14036.599609375,58.400001525878906,93.25,1282.4000244140625,2.257999897003174,2679.090087890625,2.48799991607666,13454300160,437785.0,0.0,84.0,0.0,1968780000.0,0.0
2017-12-27,15838.5,59.63999938964844,93.02999877929688,1287.0,2.1989998817443848,2682.6201171875,2.4140000343322754,15838.5,59.63999938964844,93.02999877929688,1287.0,2.1989998817443848,2682.6201171875,2.4140000343322754,16930.900390625,59.93000030517578,93.30999755859375,1287.0,2.236999988555908,2685.639892578125,2.4670000076293945,15114.2998046875,59.33000183105469,92.95999908447266,1284.0,2.1989998817443848,2678.909912109375,2.4110000133514404,16163.5,59.790000915527344,93.30000305175781,1284.0,2.236999988555908,2682.10009765625,2.4670000076293945,12487600128,402396.0,0.0,456.0,0.0,2202080000.0,0.0
2017-12-28,14606.5,59.84000015258789,92.5999984741211,1294.0999755859375,2.2339999675750732,2687.5400390625,2.431999921798706,14606.5,59.84000015258789,92.5999984741211,1294.0999755859375,2.2339999675750732,2687.5400390625,2.431999921798706,15888.400390625,59.939998626708984,93.0199966430664,1294.0999755859375,2.243000030517578,2687.659912109375,2.440999984741211,13937.2998046875,59.439998626708984,92.56999969482422,1288.199951171875,2.2230000495910645,2682.68994140625,2.4200000762939453,15864.099609375,59.529998779296875,93.0,1288.199951171875,2.2309999465942383,2686.10009765625,2.431999921798706,12336499712,345962.0,0.0,245.0,0.0,2153330000.0,0.0
2017-12-29,14656.2001953125,60.41999816894531,92.12000274658203,1306.300048828125,2.2060000896453857,2673.610107421875,2.4049999713897705,14656.2001953125,60.41999816894531,92.12000274658203,1306.300048828125,2.2060000896453857,2673.610107421875,2.4049999713897705,15279.0,60.5099983215332,92.66999816894531,1306.300048828125,2.2330000400543213,2692.1201171875,2.441999912261963,14307.0,59.81999969482422,92.08000183105469,1294.0,2.2060000896453857,2673.610107421875,2.4049999713897705,14695.7998046875,59.90999984741211,92.66999816894531,1294.199951171875,2.2279999256134033,2689.14990234375,2.434000015258789,13025500160,464478.0,0.0,65.0,0.0,2443490000.0,0.0
2017-12-30,12952.2001953125,,,,,,,12952.2001953125,,,,,,,14681.900390625,,,,,,,12350.099609375,,,,,,,14681.900390625,,,,,,,14452599808,,,,,,
2017-12-31,14156.400390625,,,,,,,14156.400390625,,,,,,,14377.400390625,,,,,,,12755.599609375,,,,,,,12897.7001953125,,,,,,,12136299520,,,,,,
2018-01-01,13657.2001953125,,,,,,,13657.2001953125,,,,,,,14112.2001953125,,,,,,,13154.7001953125,,,,,,,14112.2001953125,,,,,,,10291200000,,,,,,
2018-01-02,14982.099609375,60.369998931884766,91.8499984741211,1313.699951171875,2.25,2695.81005859375,2.4649999141693115,14982.099609375,60.369998931884766,91.8499984741211,1313.699951171875,2.25,2695.81005859375,2.4649999141693115,15444.599609375,60.7400016784668,92.25,1317.5999755859375,2.263000011444092,2695.889892578125,2.4800000190734863,13163.599609375,60.099998474121094,91.75,1302.300048828125,2.2230000495910645,2682.360107421875,2.424999952316284,13625.0,60.20000076293945,92.23999786376953,1302.300048828125,2.2279999256134033,2683.72998046875,2.433000087738037,16846600192,510313.0,0.0,68.0,0.0,3367250000.0,0.0
2018-01-03,15201.0,61.630001068115234,92.16000366210938,1316.199951171875,2.246999979019165,2713.06005859375,2.447000026702881,15201.0,61.630001068115234,92.16000366210938,1316.199951171875,2.246999979019165,2713.06005859375,2.447000026702881,15572.7998046875,61.970001220703125,92.26000213623047,1320.0999755859375,2.256999969482422,2714.3701171875,2.4649999141693115,14844.5,60.279998779296875,91.80999755859375,1312.0999755859375,2.2279999256134033,2697.77001953125,2.440000057220459,14978.2001953125,60.38999938964844,91.81999969482422,1320.0,2.242000102996826,2697.85009765625,2.4509999752044678,16871900160,673859.0,0.0,42.0,0.0,3538660000.0,0.0
2018-01-04,15599.2001953125,62.0099983215332,91.8499984741211,1319.4000244140625,2.2679998874664307,2723.989990234375,2.453000068664551,15599.2001953125,62.0099983215332,91.8499984741211,1319.4000244140625,2.2679998874664307,2723.989990234375,2.453000068664551,15739.7001953125,62.209999084472656,92.26000213623047,1322.0,2.2920000553131104,2729.2900390625,2.486999988555908,14522.2001953125,61.59000015258789,91.80000305175781,1319.4000244140625,2.26200008392334,2719.070068359375,2.4489998817443848,15270.7001953125,61.959999084472656,92.22000122070312,1319.4000244140625,2.2769999504089355,2719.31005859375,2.4730000495910645,21783199744,654363.0,0.0,2.0,0.0,3695260000.0,0.0
2018-01-05,17429.5,61.439998626708984,91.94999694824219,1320.300048828125,2.2850000858306885,2743.14990234375,2.4760000705718994,17429.5,61.439998626708984,91.94999694824219,1320.300048828125,2.2850000858306885,2743.14990234375,2.4760000705718994,17705.19921875,62.040000915527344,92.0999984741211,1320.300048828125,2.2890000343322754,2743.449951171875,2.4800000190734863,15202.7998046875,61.09000015258789,91.77999877929688,1320.300048828125,2.244999885559082,2727.919921875,2.436000108718872,15477.2001953125,61.900001525878906,91.87000274658203,1320.300048828125,2.2799999713897705,2731.330078125,2.4649999141693115,23840899072,563036.0,0.0,1.0,0.0,3236620000.0,0.0
2018-01-06,17527.0,,,,,,,17527.0,,,,,,,17712.400390625,,,,,,,16764.599609375,,,,,,,17462.099609375,,,,,,,18314600448,,,,,,
2018-01-07,16477.599609375,,,,,,,16477.599609375,,,,,,,17579.599609375,,,,,,,16087.7001953125,,,,,,,17527.30078125,,,,,,,15866000384,,,,,,
2018-01-08,15170.099609375,61.72999954223633,92.33000183105469,1318.5999755859375,2.2850000858306885,2747.7099609375,2.4800000190734863,15170.099609375,61.72999954223633,92.33000183105469,1318.5999755859375,2.2850000858306885,2747.7099609375,2.4800000190734863,16537.900390625,61.970001220703125,92.4000015258789,1319.9000244140625,2.2939999103546143,2748.510009765625,2.489000082015991,14208.2001953125,61.34000015258789,91.87999725341797,1314.5999755859375,2.2739999294281006,2737.60009765625,2.4619998931884766,16476.19921875,61.61000061035156,92.05999755859375,1319.9000244140625,2.2799999713897705,2742.669921875,2.4709999561309814,18413899776,616474.0,0.0,41.0,0.0,3242650000.0,0.0
2018-01-09,14595.400390625,62.959999084472656,92.52999877929688,1311.699951171875,2.3239998817443848,2751.2900390625,2.5460000038146973,14595.400390625,62.959999084472656,92.52999877929688,1311.699951171875,2.3239998817443848,2751.2900390625,2.5460000038146973,15497.5,63.47999954223633,92.63999938964844,1311.699951171875,2.3239998817443848,2759.139892578125,2.5460000038146973,14424.0,61.79999923706055,92.20999908447266,1309.5999755859375,2.2839999198913574,2747.860107421875,2.489000082015991,15123.7001953125,61.91999816894531,92.33999633789062,1309.5999755859375,2.2850000858306885,2751.14990234375,2.490999937057495,16659999744,844720.0,0.0,16.0,0.0,3453480000.0,0.0
2018-01-10,14973.2998046875,63.56999969482422,92.33000183105469,1317.4000244140625,2.328000068664551,2748.22998046875,2.549999952316284,14973.2998046875,63.56999969482422,92.33000183105469,1317.4000244140625,2.328000068664551,2748.22998046875,2.549999952316284,14973.2998046875,63.66999816894531,92.58000183105469,1320.699951171875,2.3559999465942383,2750.800048828125,2.5950000286102295,13691.2001953125,63.09000015258789,91.91999816894531,1315.300048828125,2.328000068664551,2736.06005859375,2.549999952316284,14588.5,63.40999984741211,92.56999969482422,1320.300048828125,2.3440001010894775,2745.550048828125,2.5840001106262207,18500800512,697844.0,0.0,70.0,0.0,3576350000.0,0.0
2018-01-11,13405.7998046875,63.79999923706055,91.8499984741211,1320.5999755859375,2.313999891281128,2767.56005859375,2.5309998989105225,13405.7998046875,63.79999923706055,91.8499984741211,1320.5999755859375,2.313999891281128,2767.56005859375,2.5309998989105225,15018.7998046875,64.7699966430664,92.55000305175781,1320.5999755859375,2.3410000801086426,2767.56005859375,2.569999933242798,13105.900390625,63.43000030517578,91.79000091552734,1316.300048828125,2.313999891281128,2752.780029296875,2.5260000228881836,14968.2001953125,63.5,92.33000183105469,1317.0999755859375,2.3359999656677246,2752.969970703125,2.563999891281128,16534099968,876642.0,0.0,9.0,0.0,3641320000.0,0.0
2018-01-12,13980.599609375,64.30000305175781,90.97000122070312,1333.4000244140625,2.3469998836517334,2786.239990234375,2.552000045776367,13980.599609375,64.30000305175781,90.97000122070312,1333.4000244140625,2.3469998836517334,2786.239990234375,2.552000045776367,14229.900390625,64.5,91.87999725341797,1338.199951171875,2.381999969482422,2787.85009765625,2.5940001010894775,13158.099609375,63.060001373291016,90.9000015258789,1327.800048828125,2.3329999446868896,2769.639892578125,2.5460000038146973,13453.900390625,63.56999969482422,91.8499984741211,1327.800048828125,2.3329999446868896,2770.179931640625,2.5480000972747803,12065699840,678727.0,0.0,14.0,0.0,3573970000.0,0.0
2018-01-13,14360.2001953125,,,,,,,14360.2001953125,,,,,,,14659.5,,,,,,,13952.400390625,,,,,,,13952.400390625,,,,,,,12763599872,,,,,,
2018-01-14,13772.0,,,,,,,13772.0,,,,,,,14511.7998046875,,,,,,,13268.0,,,,,,,14370.7998046875,,,,,,,11084099584,,,,,,
2018-01-15,13819.7998046875,,,,,,,13819.7998046875,,,,,,,14445.5,,,,,,,13641.7001953125,,,,,,,13767.2998046875,,,,,,,12750799872,,,,,,
2018-01-16,11490.5,63.72999954223633,90.38999938964844,1335.4000244140625,2.3550000190734863,2776.419921875,2.5439999103546143,11490.5,63.72999954223633,90.38999938964844,1335.4000244140625,2.3550000190734863,2776.419921875,2.5439999103546143,13843.099609375,64.88999938964844,90.83000183105469,1335.4000244140625,2.367000102996826,2807.5400390625,2.562999963760376,10194.900390625,63.38999938964844,90.33999633789062,1331.0,2.3329999446868896,2768.639892578125,2.5260000228881836,13836.099609375,64.43000030517578,90.44000244140625,1331.0999755859375,2.3399999141693115,2798.9599609375,2.5390000343322754,18853799936,867771.0,0.0,13.0,0.0,4325970000.0,0.0
2018-01-17,11188.599609375,63.970001220703125,90.54000091552734,1338.0,2.3940000534057617,2802.56005859375,2.578000068664551,11188.599609375,63.970001220703125,90.54000091552734,1338.0,2.3940000534057617,2802.56005859375,2.578000068664551,11678.0,64.16999816894531,90.81999969482422,1338.0,2.3980000019073486,2807.0400390625,2.5810000896453857,9402.2900390625,63.310001373291016,90.33999633789062,1326.800048828125,2.36899995803833,2778.3798828125,2.5409998893737793,11431.099609375,63.88999938964844,90.4000015258789,1334.4000244140625,2.375999927520752,2784.989990234375,2.561000108718872,18830600192,444384.0,0.0,27.0,0.0,3778050000.0,0.0
2018-01-18,11474.900390625,63.95000076293945,90.5,1326.0,2.4100000858306885,2798.030029296875,2.6110000610351562,11474.900390625,63.95000076293945,90.5,1326.0,2.4100000858306885,2798.030029296875,2.6110000610351562,12107.2998046875,64.3499984741211,91.0,1328.9000244140625,2.4230000972747803,2805.830078125,2.619999885559082,10942.5,63.470001220703125,90.11000061035156,1326.0,2.4030001163482666,2792.56005859375,2.5980000495910645,11198.7998046875,64.06999969482422,90.77999877929688,1328.9000244140625,2.4200000762939453,2802.39990234375,2.61299991607666,15020399616,204504.0,0.0,211.0,0.0,3681470000.0,0.0
2018-01-19,11607.400390625,63.369998931884766,90.56999969482422,1331.9000244140625,2.436000108718872,2810.300048828125,2.63700008392334,11607.400390625,63.369998931884766,90.56999969482422,1331.9000244140625,2.436000108718872,2810.300048828125,2.63700008392334,11992.7998046875,63.77000045776367,90.9800033569336,1333.0,2.437000036239624,2810.330078125,2.6459999084472656,11172.099609375,62.849998474121094,90.41000366210938,1330.0999755859375,2.4079999923706055,2798.080078125,2.61299991607666,11429.7998046875,63.7400016784668,90.5,1330.0999755859375,2.4170000553131104,2802.60009765625,2.625999927520752,10740400128,142711.0,0.0,50.0,0.0,3639430000.0,0.0
2018-01-20,12899.2001953125,,,,,,,12899.2001953125,,,,,,,13103.0,,,,,,,11656.2001953125,,,,,,,11656.2001953125,,,,,,,11801700352,,,,,,
2018-01-21,11600.099609375,,,,,,,11600.099609375,,,,,,,12895.900390625,,,,,,,11288.2001953125,,,,,,,12889.2001953125,,,,,,,9935179776,,,,,,
2018-01-22,10931.400390625,63.4900016784668,90.4000015258789,1330.9000244140625,2.4609999656677246,2832.969970703125,2.6649999618530273,10931.400390625,63.4900016784668,90.4000015258789,1330.9000244140625,2.4609999656677246,2832.969970703125,2.6649999618530273,11966.400390625,64.13999938964844,90.69999694824219,1330.9000244140625,2.4609999656677246,2833.030029296875,2.6649999618530273,10240.2001953125,63.16999816894531,90.16000366210938,1328.4000244140625,2.431999921798706,2808.1201171875,2.631999969482422,11633.099609375,63.61000061035156,90.66999816894531,1328.4000244140625,2.4539999961853027,2809.159912109375,2.6579999923706055,10537400320,625662.0,0.0,162.0,0.0,3471780000.0,0.0
2018-01-23,10868.400390625,64.47000122070312,90.12000274658203,1335.699951171875,2.4210000038146973,2839.1298828125,2.624000072479248,10868.400390625,64.47000122070312,90.12000274658203,1335.699951171875,2.4210000038146973,2839.1298828125,2.624000072479248,11377.599609375,64.87999725341797,90.69999694824219,1335.9000244140625,2.431999921798706,2842.239990234375,2.6389999389648438,10129.7001953125,63.70000076293945,90.08999633789062,1335.699951171875,2.4149999618530273,2830.590087890625,2.6110000610351562,10944.5,63.880001068115234,90.38999938964844,1335.800048828125,2.430999994277954,2835.050048828125,2.628000020980835,9660609536,662456.0,0.0,47.0,0.0,3519650000.0,0.0
2018-01-24,11359.400390625,65.61000061035156,89.20999908447266,1355.9000244140625,2.440999984741211,2837.5400390625,2.6540000438690186,11359.400390625,65.61000061035156,89.20999908447266,1355.9000244140625,2.440999984741211,2837.5400390625,2.6540000438690186,11501.400390625,66.05000305175781,90.58999633789062,1357.199951171875,2.444999933242798,2852.969970703125,2.6630001068115234,10639.7998046875,64.33999633789062,89.20999908447266,1355.9000244140625,2.4210000038146973,2824.81005859375,2.634000062942505,10903.400390625,64.41999816894531,90.0,1355.9000244140625,2.438999891281128,2845.419921875,2.6519999504089355,9940989952,887018.0,0.0,18.0,0.0,4014070000.0,0.0
2018-01-25,11259.400390625,65.51000213623047,89.38999938964844,1362.4000244140625,2.4200000762939453,2839.25,2.621000051498413,11259.400390625,65.51000213623047,89.38999938964844,1362.4000244140625,2.4200000762939453,2839.25,2.621000051498413,11785.7001953125,66.66000366210938,90.11000061035156,1362.4000244140625,2.4690001010894775,2848.56005859375,2.6760001182556152,11057.400390625,65.08000183105469,89.16000366210938,1346.699951171875,2.4200000762939453,2830.93994140625,2.61899995803833,11421.7001953125,65.87999725341797,89.31999969482422,1356.300048828125,2.427999973297119,2846.239990234375,2.63700008392334,8873169920,771758.0,0.0,4.0,0.0,3835150000.0,0.0
2018-01-26,11171.400390625,66.13999938964844,89.06999969482422,1351.5999755859375,2.4700000286102295,2872.8701171875,2.6619999408721924,11171.400390625,66.13999938964844,89.06999969482422,1351.5999755859375,2.4700000286102295,2872.8701171875,2.6619999408721924,11656.7001953125,66.3499984741211,89.58000183105469,1352.0,2.4820001125335693,2872.8701171875,2.6730000972747803,10470.2998046875,64.91000366210938,88.44000244140625,1350.9000244140625,2.440000057220459,2846.179931640625,2.630000114440918,11256.0,65.25,89.4000015258789,1351.5999755859375,2.447000026702881,2847.47998046875,2.635999917984009,9746199552,678186.0,0.0,280546.0,0.0,3443230000.0,0.0
2018-01-27,11440.7001953125,,,,,,,11440.7001953125,,,,,,,11614.900390625,,,,,,,10989.2001953125,,,,,,,11174.900390625,,,,,,,7583269888,,,,,,
2018-01-28,11786.2998046875,,,,,,,11786.2998046875,,,,,,,12040.2998046875,,,,,,,11475.2998046875,,,,,,,11475.2998046875,,,,,,,8350360064,,,,,,
